playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1006232,3.0,Sam,Wicks,24,181,0,15,RIGHT,NSW,2018,2020,Manly-Warringah (NSW)/Sydney (NEAFL),,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006232.png?im=Scale,width=0.6,height=0.6",14/09/1999,CD_T160,SYD,Sydney Swans,Swans,3.0,45.2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,63.2,12.0,2.0,1.0,50.0,8.0,83.3,18.0,89.0,15.0,6.0,3.0,2.0,1.0,100.0,1.0,2.0,9.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,85.7,0.0,0.0,7.0,0.6,5.0,2.0,1.0,144.0,2.0,33.0,426.0,140.8,0.0,0.0,11.0,0.0,2.0,0.0,1.0,6.0,3.0,1.0,19.0,1.0,7.0,3.0,45.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.3,63.2,4.0,0.7,0.3,50.0,2.7,83.3,6.0,29.7,5.0,2.0,1.0,0.7,0.3,100.0,0.3,0.7,3.0,3.7,0.0,0.0,0.0,0.0,1.0,0.0,1.3,85.7,0.0,0.0,2.3,0.6,1.7,0.7,0.3,48.1,0.7,11.0,140.8,0.0,0.0,3.7,0.0,0.7,0.0,0.3,2.0,1.0,0.3,6.3,0.3,2.3
CD_I1006314,3.0,Dylan,Moore,24,177,0,13,RIGHT,VIC,2017,2019,Rowville (Vic)/Caulfield Grammar (Vic)/Eastern U18,67.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006314.png?im=Scale,width=0.6,height=0.6",04/08/1999,CD_T80,HAW,Hawthorn,Hawks,3.0,79.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,31.9,15.0,0.0,0.0,0.0,12.0,78.3,46.0,232.0,36.0,16.0,3.0,3.0,6.0,75.0,0.0,3.0,11.0,22.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,66.7,0.0,0.0,24.0,1.1,15.0,3.0,2.0,745.0,4.0,48.0,78.0,409.0,1.0,0.0,19.0,6.0,4.0,0.0,1.0,14.0,8.0,2.0,47.0,12.0,32.0,3.0,79.0,0.0,0.3,4.0,0.3,2.7,0.0,0.0,0.0,0.0,31.9,5.0,0.0,0.0,0.0,4.0,78.3,15.3,77.3,12.0,5.3,1.0,1.0,2.0,75.0,0.0,1.0,3.7,7.3,0.0,0.0,0.0,0.0,3.3,0.0,2.7,66.7,0.0,0.0,8.0,1.1,5.0,1.0,0.7,248.4,1.3,16.0,409.0,0.3,0.0,6.3,2.0,1.3,0.0,0.3,4.7,2.7,0.7,15.7,4.0,10.7
CD_I1006533,0.0,Riley,Garcia,23,178,0,38,RIGHT,WA,2019,2021,Caversham (WA)/Swan Districts (WAFL),62.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006533.png?im=Scale,width=0.6,height=0.6",30/01/2001,CD_T140,WB,Western Bulldogs,Bulldogs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1006550,3.0,Jack,Petruccelle,24,188,0,21,RIGHT,VIC,2017,2018,Epping (Vic)/Northern U18,38.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006550.png?im=Scale,width=0.6,height=0.6",12/04/1999,CD_T150,WCE,West Coast Eagles,Eagles,3.0,72.0,4.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.0,32.4,11.0,3.0,0.0,0.0,8.0,54.8,31.0,159.0,17.0,10.0,0.0,3.0,3.0,37.5,1.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,43.5,0.0,0.0,23.0,2.9,14.0,6.0,2.0,676.0,4.0,26.0,338.0,208.0,1.0,0.0,16.0,3.0,8.0,2.0,2.0,4.0,1.0,2.0,34.0,9.0,23.0,3.0,72.0,1.3,0.3,8.0,0.0,1.3,0.0,0.0,0.0,0.3,32.4,3.7,1.0,0.0,0.0,2.7,54.8,10.3,53.0,5.7,3.3,0.0,1.0,1.0,37.5,0.3,1.0,1.7,2.7,0.0,0.0,0.0,0.0,2.3,0.3,1.3,43.5,0.0,0.0,7.7,2.9,4.7,2.0,0.7,225.4,1.3,8.7,208.0,0.3,0.0,5.3,1.0,2.7,0.7,0.7,1.3,0.3,0.7,11.3,3.0,7.7
CD_I1006576,3.0,Luke,Edwards,22,189,0,16,RIGHT,SA,2020,2021,Henley (SA)/Glenelg (SANFL),52.0,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1006576.png?im=Scale,width=0.6,height=0.6",12/01/2002,CD_T150,WCE,West Coast Eagles,Eagles,3.0,68.6,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.4,11.0,0.0,0.0,0.0,18.0,74.3,35.0,128.0,26.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,71.4,0.0,0.0,14.0,0.7,5.0,0.0,0.0,214.0,1.0,31.0,479.0,97.5,3.0,0.0,7.0,2.0,0.0,0.0,4.0,7.0,1.0,4.0,35.0,4.0,24.0,3.0,68.6,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.0,31.4,3.7,0.0,0.0,0.0,6.0,74.3,11.7,42.7,8.7,3.3,0.3,0.0,0.3,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.3,0.0,2.0,71.4,0.0,0.0,4.7,0.7,1.7,0.0,0.0,71.5,0.3,10.3,97.5,1.0,0.0,2.3,0.7,0.0,0.0,1.3,2.3,0.3,1.3,11.7,1.3,8.0
CD_I1007099,0.0,Harry,Sharp,21,182,0,22,RIGHT,VIC,2020,2021,East Point (Vic)/St Patrick&apos;s Coll (Vic)/Caulf Gram (Vic)/GWV U18,43.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007099.png?im=Scale,width=0.6,height=0.6",17/12/2002,CD_T20,BL,Brisbane Lions,Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1007102,3.0,Mark,O'Connor,27,189,0,42,RIGHT,INT,2016,2017,County Kerry (Ireland),,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007102.png?im=Scale,width=0.6,height=0.6",17/01/1997,CD_T70,GEEL,Geelong Cats,Cats,3.0,76.2,1.0,0.0,8.0,2.0,1.0,0.0,0.0,2.0,2.0,61.0,25.0,0.0,0.0,0.0,29.0,80.5,41.0,190.0,33.0,13.0,2.0,0.0,3.0,0.0,1.0,0.0,17.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,81.3,0.0,0.0,16.0,0.6,8.0,0.0,0.0,376.0,7.0,49.0,296.0,245.6,3.0,0.0,11.0,6.0,1.0,3.0,5.0,16.0,0.0,7.0,41.0,3.0,16.0,3.0,76.2,0.3,0.0,8.0,0.7,0.3,0.0,0.0,0.7,0.7,61.0,8.3,0.0,0.0,0.0,9.7,80.5,13.7,63.3,11.0,4.3,0.7,0.0,1.0,0.0,0.3,0.0,5.7,8.3,0.0,0.0,0.0,0.0,0.7,0.7,3.3,81.3,0.0,0.0,5.3,0.6,2.7,0.0,0.0,125.6,2.3,16.3,245.6,1.0,0.0,3.7,2.0,0.3,1.0,1.7,5.3,0.0,2.3,13.7,1.0,5.3
CD_I1007124,3.0,Conor,Nash,25,198,0,11,RIGHT,INT,2016,2018,County Meath (Ireland),,other,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007124.png?im=Scale,width=0.6,height=0.6",28/07/1998,CD_T80,HAW,Hawthorn,Hawks,3.0,79.6,1.0,0.0,62.0,5.0,9.0,0.0,0.0,2.0,0.0,46.9,30.0,0.0,0.0,0.0,24.0,71.4,63.0,248.0,45.0,19.0,3.0,3.0,0.0,0.0,1.0,0.0,25.0,31.0,1.0,1.0,100.0,25.0,11.0,0.0,7.0,59.4,0.0,0.0,32.0,1.0,11.0,0.0,0.0,804.0,2.0,55.0,105.0,382.5,6.0,4.0,16.0,5.0,1.0,1.0,11.0,16.0,4.0,16.0,64.0,12.0,34.0,3.0,79.6,0.3,0.0,62.0,1.7,3.0,0.0,0.0,0.7,0.0,46.9,10.0,0.0,0.0,0.0,8.0,71.4,21.0,82.7,15.0,6.3,1.0,1.0,0.0,0.0,0.3,0.0,8.3,10.3,0.3,0.3,100.0,25.0,3.7,0.0,2.3,59.4,0.0,0.0,10.7,1.0,3.7,0.0,0.0,268.1,0.7,18.3,382.5,2.0,1.3,5.3,1.7,0.3,0.3,3.7,5.3,1.3,5.3,21.3,4.0,11.3
CD_I1007881,3.0,Wil,Powell,24,188,0,27,RIGHT,WA,2017,2018,Scarborough (WA)/Claremont (WAFL),19.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1007881.png?im=Scale,width=0.6,height=0.6",26/08/1999,CD_T1000,GCFC,Gold Coast SUNS,SUNS,3.0,82.4,0.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,34.5,20.0,0.0,0.0,0.0,23.0,78.3,69.0,280.0,54.0,39.0,0.0,2.0,4.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,7.0,11.0,29.0,78.0,10.0,10.0,50.0,2.6,18.0,0.0,0.0,1441.0,4.0,28.0,212.0,308.1,17.0,0.0,9.0,4.0,0.0,4.0,2.0,10.0,0.0,3.0,58.0,13.0,38.0,3.0,82.4,0.0,0.7,0.0,0.3,2.0,0.0,0.0,0.3,0.3,34.5,6.7,0.0,0.0,0.0,7.7,78.3,23.0,93.3,18.0,13.0,0.0,0.7,1.3,0.0,0.0,0.0,5.3,6.3,0.0,0.0,0.0,0.0,2.3,3.7,9.7,78.0,10.0,10.0,16.7,2.6,6.0,0.0,0.0,480.4,1.3,9.3,308.1,5.7,0.0,3.0,1.3,0.0,1.3,0.7,3.3,0.0,1.0,19.3,4.3,12.7
CD_I1008083,3.0,Connor,Idun,23,193,0,39,RIGHT,VIC,2018,2019,Drysdale (Vic)/Christian College (Vic)/Geelong U18,61.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008083.png?im=Scale,width=0.6,height=0.6",29/07/2000,CD_T1010,GWS,GWS GIANTS,GIANTS,3.0,90.2,1.0,1.0,0.0,0.0,2.0,2.0,25.0,8.0,3.0,30.6,19.0,1.0,0.0,0.0,16.0,81.0,63.0,226.0,51.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,84.8,1.0,1.0,33.0,1.1,20.0,0.0,0.0,979.0,11.0,23.0,150.0,345.5,11.0,0.0,10.0,4.0,1.0,10.0,1.0,2.0,0.0,1.0,62.0,4.0,43.0,3.0,90.2,0.3,0.3,0.0,0.0,0.7,0.7,25.0,2.7,1.0,30.6,6.3,0.3,0.0,0.0,5.3,81.0,21.0,75.3,17.0,9.3,0.0,0.3,0.3,0.0,0.0,0.0,4.7,10.0,0.0,0.0,0.0,0.0,1.7,1.7,6.7,84.8,1.0,1.0,11.0,1.1,6.7,0.0,0.0,326.4,3.7,7.7,345.5,3.7,0.0,3.3,1.3,0.3,3.3,0.3,0.7,0.0,0.3,20.7,1.3,14.3
CD_I1008089,4.0,Isaac,Quaynor,24,180,0,3,RIGHT,VIC,2018,2019,East Doncaster (Vic)/Oakleigh U18,13.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008089.png?im=Scale,width=0.6,height=0.6",15/01/2000,CD_T40,COLL,Collingwood,Magpies,4.0,79.7,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,38.1,24.0,0.0,0.0,0.0,31.0,74.6,59.0,236.0,44.0,26.0,0.0,2.0,5.0,0.0,0.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,7.0,4.0,27.0,68.4,2.0,1.0,38.0,1.8,15.0,0.0,0.0,1075.0,9.0,45.0,221.0,298.4,14.0,0.0,12.0,6.0,0.0,6.0,1.0,9.0,0.0,1.0,63.0,14.0,39.0,4.0,79.7,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.8,0.3,38.1,6.0,0.0,0.0,0.0,7.8,74.6,14.8,59.0,11.0,6.5,0.0,0.5,1.3,0.0,0.0,0.0,4.0,5.3,0.0,0.0,0.0,0.0,1.8,1.0,6.8,68.4,2.0,1.0,9.5,1.8,3.8,0.0,0.0,268.9,2.3,11.3,298.4,3.5,0.0,3.0,1.5,0.0,1.5,0.3,2.3,0.0,0.3,15.8,3.5,9.8
CD_I1008091,4.0,Joel,Amartey,24,195,0,36,RIGHT,VIC,2017,2020,Beaumaris (Vic)/Mentone Grammar (Vic)/Sandringham U18,28.0,rookieElevation,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008091.png?im=Scale,width=0.6,height=0.6",02/09/1999,CD_T160,SYD,Sydney Swans,Swans,4.0,58.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,47.6,10.0,6.0,1.0,16.7,8.0,59.1,22.0,149.0,13.0,8.0,2.0,1.0,3.0,50.0,2.0,5.0,4.0,5.0,2.0,0.0,0.0,33.3,2.0,0.0,1.0,47.1,0.0,0.0,17.0,3.4,11.0,5.0,3.0,481.0,3.0,24.0,453.0,118.1,0.0,6.0,11.0,0.0,10.0,3.0,0.0,5.0,2.0,0.0,21.0,7.0,11.0,4.0,58.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,47.6,2.5,1.5,0.3,16.7,2.0,59.1,5.5,37.3,3.3,2.0,0.5,0.3,0.8,50.0,0.5,1.3,1.0,1.3,0.5,0.0,0.0,33.3,0.5,0.0,0.3,47.1,0.0,0.0,4.3,3.4,2.8,1.3,0.8,120.4,0.8,6.0,118.1,0.0,1.5,2.8,0.0,2.5,0.8,0.0,1.3,0.5,0.0,5.3,1.8,2.8
CD_I1008123,3.0,Jake,Riccardi,24,198,0,26,RIGHT,VIC,2019,2020,St Bernard&apos;s (Vic)/St Bernard&apos;s Coll (Vic)/Calder U18/Werribee (VFL),51.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008123.png?im=Scale,width=0.6,height=0.6",07/11/1999,CD_T1010,GWS,GWS GIANTS,GIANTS,3.0,70.3,2.0,0.0,14.0,2.0,7.0,0.0,0.0,1.0,2.0,30.3,10.0,3.0,1.0,33.3,3.0,72.7,33.0,160.0,24.0,13.0,4.0,3.0,1.0,57.1,4.0,4.0,6.0,12.0,9.0,0.0,0.0,25.0,8.0,2.0,6.0,61.9,0.0,0.0,21.0,1.8,14.0,5.0,1.0,523.0,3.0,23.0,364.0,186.5,0.0,36.0,13.0,2.0,7.0,2.0,0.0,1.0,0.0,2.0,33.0,7.0,23.0,3.0,70.3,0.7,0.0,14.0,0.7,2.3,0.0,0.0,0.3,0.7,30.3,3.3,1.0,0.3,33.3,1.0,72.7,11.0,53.3,8.0,4.3,1.3,1.0,0.3,57.1,1.3,1.3,2.0,4.0,3.0,0.0,0.0,25.0,2.7,0.7,2.0,61.9,0.0,0.0,7.0,1.8,4.7,1.7,0.3,174.5,1.0,7.7,186.5,0.0,12.0,4.3,0.7,2.3,0.7,0.0,0.3,0.0,0.7,11.0,2.3,7.7
CD_I1008139,3.0,Toby,Bedford,23,179,0,14,RIGHT,VIC,2018,2020,Rosebud (Vic)/Melbourne Grammar (Vic)/Dandenong U18/Melbourne,75.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008139.png?im=Scale,width=0.6,height=0.6",27/05/2000,CD_T1010,GWS,GWS GIANTS,GIANTS,3.0,79.9,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,45.2,14.0,1.0,0.0,0.0,16.0,81.5,27.0,153.0,22.0,7.0,1.0,1.0,3.0,60.0,0.0,3.0,9.0,15.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,58.3,0.0,0.0,12.0,0.8,8.0,3.0,1.0,379.0,4.0,49.0,288.0,249.3,0.0,0.0,11.0,1.0,5.0,1.0,2.0,11.0,1.0,2.0,31.0,1.0,17.0,3.0,79.9,0.3,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,45.2,4.7,0.3,0.0,0.0,5.3,81.5,9.0,51.0,7.3,2.3,0.3,0.3,1.0,60.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.3,0.0,2.3,58.3,0.0,0.0,4.0,0.8,2.7,1.0,0.3,126.4,1.3,16.3,249.3,0.0,0.0,3.7,0.3,1.7,0.3,0.7,3.7,0.3,0.7,10.3,0.3,5.7
CD_I1008154,3.0,Matthew,Cottrell,24,184,0,46,RIGHT,VIC,2021,2020,Pearcedale (Vic)/Dandenong U18,23.0,rookieElevation,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008154.png?im=Scale,width=0.6,height=0.6",29/02/2000,CD_T30,CARL,Carlton,Blues,3.0,88.1,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,32.3,10.0,2.0,0.0,0.0,15.0,75.0,32.0,119.0,24.0,15.0,1.0,3.0,0.0,100.0,0.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,75.0,0.0,0.0,20.0,1.7,8.0,1.0,0.0,618.0,4.0,35.0,288.0,252.1,1.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,31.0,9.0,21.0,3.0,88.1,0.0,0.0,0.0,0.3,1.3,0.0,0.0,0.0,0.3,32.3,3.3,0.7,0.0,0.0,5.0,75.0,10.7,39.7,8.0,5.0,0.3,1.0,0.0,100.0,0.0,0.7,2.7,4.0,0.0,0.0,0.0,0.0,2.3,0.0,2.0,75.0,0.0,0.0,6.7,1.7,2.7,0.3,0.0,206.1,1.3,11.7,252.1,0.3,0.0,2.7,0.0,0.7,0.7,0.0,0.7,0.3,0.3,10.3,3.0,7.0
CD_I1008159,0.0,Will,Hamill,23,185,0,17,LEFT,VIC,2023,2020,Dromana (Vic)/Padua College (Vic)/Dandenong U18,9.0,rookieElevation,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008159.png?im=Scale,width=0.6,height=0.6",17/11/2000,CD_T10,ADEL,Adelaide Crows,Crows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1008185,2.0,Ned,McHenry,23,178,0,25,RIGHT,VIC,2018,2020,Barwon Heads (Vic)/Geel College (Vic)/Geel Gram (Vic)/Geel U18,16.0,nationalDraft,MIDFIELDER_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/1008185.png?im=Scale,width=0.6,height=0.6",13/07/2000,CD_T10,ADEL,Adelaide Crows,Crows,2.0,51.3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.9,7.0,1.0,0.0,0.0,4.0,70.8,24.0,123.0,17.0,11.0,0.0,1.0,1.0,50.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,64.7,0.0,0.0,17.0,2.4,10.0,0.0,0.0,416.0,1.0,19.0,370.0,183.3,1.0,0.0,4.0,0.0,2.0,0.0,1.0,6.0,2.0,1.0,26.0,6.0,19.0,2.0,51.3,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,26.9,3.5,0.5,0.0,0.0,2.0,70.8,12.0,61.5,8.5,5.5,0.0,0.5,0.5,50.0,0.0,0.5,3.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.5,64.7,0.0,0.0,8.5,2.4,5.0,0.0,0.0,208.3,0.5,9.5,183.3,0.5,0.0,2.0,0.0,1.0,0.0,0.5,3.0,1.0,0.5,13.0,3.0,9.5
